,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price_Z,price_MM,price_Log
4304,20140707T000000,1450000,4,3.25,3770,4103,2.0,0,0.0,5.0,2710,1060,1925,,410 Wheeler St,Seattle,WA 98109,USA,2.3797738449936223,0.19643496313265088,14.187074114396758
4305,20140707T000000,888550,3,2.5,3540,38322,2.0,0,0.0,3.0,3540,0,1989,,21837 NE 102nd St,Redmond,WA 98053,USA,0.8827677313739822,0.11604982461164007,13.697346199613632
4306,20140707T000000,1360000,4,3.0,5430,108900,2.0,0,0.0,4.0,5430,0,1987,,22701 NE 57th Ct,Redmond,WA 98053,USA,2.139804924830175,0.1835492877084974,14.122995257712235
4307,20140707T000000,328000,3,2.0,2250,7904,1.5,0,0.0,3.0,2250,0,1998,,1512 10th Ct NW,Auburn,WA 98001,USA,-0.6118386930440233,0.03579354284487078,12.70076888736628
4308,20140707T000000,420000,3,2.25,1620,1075,3.0,0,0.0,3.0,1540,80,2009,,972 4th Ave NE,Issaquah,WA 98029,USA,-0.36653713021027695,0.04896556661178323,12.948009990259552
4309,20140707T000000,300000,4,2.5,2090,5195,2.0,0,0.0,3.0,2090,0,2007,,22736 129th Pl SE,Kent,WA 98031,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
4310,20140707T000000,500000,3,2.5,1720,3012,2.0,0,0.0,3.0,1720,0,2011,,14020 Meridian Ave N,Seattle,WA 98133,USA,-0.15323142339832363,0.06041950032214188,13.122363377404328
4311,20140707T000000,494815,3,2.5,1910,2091,2.0,0,0.0,3.0,1910,0,2014,,1273 NE Hickory Ln,Issaquah,WA 98029,USA,-0.16705629952107337,0.05967714224353927,13.111939234319872
4312,20140707T000000,378000,3,2.5,1601,2491,3.0,0,0.0,3.0,1536,65,2007,,12341 10th Pl NE,Seattle,WA 98125,USA,-0.47852262628655245,0.04295225141384494,12.842649474601725
4313,20140707T000000,505000,2,2.25,1060,1209,2.0,0,0.0,3.0,940,120,2006,,2000 Yale Ave E,Seattle,WA 98102,USA,-0.13989981672257656,0.0611353711790393,13.132313708257497
4314,20140707T000000,680000,4,2.75,2330,3920,2.0,0,0.0,3.0,2330,0,2005,,3440 NE Marion Ln,Issaquah,WA 98029,USA,0.3267064169285714,0.08619085117044886,13.42984807715229
4315,20140707T000000,351999,3,2.5,2370,4200,2.0,0,0.0,3.0,2370,0,2014,,25828 243rd Ave SE,Maple Valley,WA 98038,USA,-0.5478496473217724,0.039229579783807,12.771383613667108
4316,20140707T000000,510000,3,2.5,1420,1237,3.0,0,0.0,3.0,1420,0,2014,,2252 NW 62nd St,Seattle,WA 98107,USA,-0.12656821004682947,0.06185124203593672,13.142166004700508
4317,20140707T000000,1300000,4,2.25,2360,4000,2.0,0,0.0,3.0,2360,0,2013,,186 34th Ave E,Seattle,WA 98112,USA,1.9798256447212097,0.1749588374257284,14.077874822431765
4318,20140707T000000,374000,2,1.5,1260,1575,2.0,0,0.0,3.0,1260,0,2001,,2900-2948 S Irving St,Seattle,WA 98144,USA,-0.48918791162715014,0.04237955472832701,12.832011076396668
4319,20140707T000000,509900,3,2.5,3030,9053,2.0,0,0.0,3.0,3030,0,2009,,5221 NE 7th Pl,Renton,WA 98059,USA,-0.1268348421803444,0.06183692461879877,13.141969907043247
4320,20140707T000000,230000,3,1.75,1140,1201,2.0,0,0.0,3.0,1140,0,2014,,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA,-0.8731381838886662,0.021762474049681436,12.345834587905333
4321,20140708T000000,527700,5,2.5,2820,9375,1.0,0,0.0,4.0,1550,1270,1968,,15910 SE 42nd Pl,Bellevue,WA 98006,USA,-0.0793743224146848,0.06438542486935357,13.17628321939376
4322,20140708T000000,438000,2,2.0,1270,1372,3.0,0,0.0,3.0,1270,0,2000,,848 NE 67th St,Seattle,WA 98115,USA,-0.31854334617758745,0.05154270169661392,12.989974189358584
4323,20140708T000000,900000,3,2.5,3180,12600,2.0,0,0.0,4.0,3180,0,1978,,3004 211th Ave NE,Sammamish,WA 98074,USA,0.913297110661443,0.11768916887393516,13.710150042306449
4324,20140708T000000,277000,2,1.0,770,8149,1.0,0,0.0,3.0,770,0,1948,,16040 28th Ave NE,Shoreline,WA 98155,USA,-0.7478210811366436,0.02849166010451714,12.531772785169476
4325,20140708T000000,1131000,3,2.25,2790,13791,1.0,0,3.0,3.0,2790,0,2006,,18125 Brittany Dr SW,Normandy Park,WA 98166,USA,1.5292173390809582,0.15076240246259576,13.938612755098257
4326,20140708T000000,439000,4,2.25,2570,9503,2.0,0,0.0,3.0,2570,0,1980,,18719 129th Ct NE,Bothell,WA 98011,USA,-0.31587702484243807,0.05168587586799341,12.992254692057308
4327,20140708T000000,315000,2,1.0,1080,2674,1.0,0,0.0,4.0,720,360,1919,,4820 12th Ave S,Seattle,WA 98108,USA,-0.6465008704009657,0.033932278616937504,12.66032791780777
4328,20140708T000000,765000,4,4.0,3010,7221,2.0,0,0.0,3.0,3010,0,2004,,2828 277th Terrace SE,Sammamish,WA 98075,USA,0.5533437304162718,0.09836065573770492,13.547631112808673
4329,20140708T000000,332000,3,2.25,2120,14915,1.0,0,0.0,3.0,1720,400,1979,,27840 38th Pl S,Auburn,WA 98001,USA,-0.6011734077034256,0.036366239530388714,12.712890247898626
4330,20140708T000000,600000,3,2.25,1900,46609,1.5,0,0.0,4.0,1440,460,1969,,17308 167th Ave NE,Woodinville,WA 98072,USA,0.11340071011661804,0.0747369174600902,13.304684934198283
4331,20140708T000000,378500,3,2.5,2860,43821,2.0,0,0.0,4.0,2860,0,1990,,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA,-0.4771894656189778,0.04302383849953468,12.84397135185964
4332,20140708T000000,190000,3,1.0,910,10575,1.0,0,0.0,4.0,910,0,1968,,2536 S 365th Pl,Federal Way,WA 98003,USA,-0.9797910372946428,0.016035507194502113,12.154779351142624
4333,20140708T000000,645000,4,2.5,2850,37522,2.0,0,0.0,3.0,2850,0,1987,,26007 SE 27th St,Sammamish,WA 98075,USA,0.2333851701983418,0.08117975517216694,13.37700559577791
4334,20140708T000000,780000,2,2.5,2560,2500,2.0,0,0.0,5.0,1690,870,1901,,419 25th Ave E,Seattle,WA 98112,USA,0.593338550443513,0.10050826830839717,13.567049198665774
4335,20140708T000000,370000,3,1.75,1570,16817,2.0,0,0.0,3.0,1570,0,1982,,43719 SE 142nd St,North Bend,WA 98045,USA,-0.4998531969677478,0.04180685804280908,12.821258284620408
4336,20140708T000000,875000,4,3.5,3110,108464,2.0,0,2.0,4.0,3110,0,1979,,24119 SE 18th Pl,Sammamish,WA 98075,USA,0.8466390772827076,0.11410981458944808,13.681979165339751
4337,20140708T000000,1049000,4,3.75,4740,126759,2.0,0,0.0,4.0,4740,0,1991,,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA,1.3105789895987061,0.13902212040947814,13.863347887378435
4338,20140708T000000,580000,4,2.5,2130,35752,1.0,0,0.0,3.0,1490,640,1980,,3814 231st Ave SE,Sammamish,WA 98075,USA,0.0600742834136297,0.07187343403250054,13.270783382522602
4339,20140708T000000,479000,3,1.0,1340,13750,1.0,0,0.0,4.0,1340,0,1955,,14211 SE 37th St,Bellevue,WA 98006,USA,-0.20922417143646138,0.05741284272317274,13.079455876393052
4340,20140708T000000,245000,4,2.25,2600,6390,1.0,0,0.0,3.0,1390,1210,1978,,26th Ave SW,Federal Way,WA 98023,USA,-0.8331433638614248,0.02391008662037368,12.409013489526863
4341,20140708T000000,542000,3,1.75,1070,8030,1.0,0,0.0,3.0,1070,0,1966,2014.0,13820 NE 72nd Pl,Redmond,WA 98052,USA,-0.04124592732204813,0.06643281552008018,13.203021280421783
4342,20140708T000000,557500,3,2.25,1820,9670,2.0,0,0.0,3.0,1820,0,1984,,17213 NE 32nd St,Redmond,WA 98052,USA,8.205337276782359e-05,0.06865201517646217,13.231217782316412
4343,20140708T000000,480000,2,1.0,1060,3040,1.0,0,0.0,3.0,860,200,1924,,2342 N 60th St,Seattle,WA 98103,USA,-0.20655785010131197,0.05755601689455222,13.081541382884074
4344,20140708T000000,330000,3,2.25,2220,4060,1.0,0,0.0,3.0,1330,890,1993,,5401 S Fletcher St,Seattle,WA 98118,USA,-0.6065060503737245,0.03607989118762975,12.706847933442663
4345,20140708T000000,160000,3,1.0,1350,8700,1.5,0,0.0,3.0,1350,0,1942,,17052 34th Ave S,SeaTac,WA 98188,USA,-1.0597806773491254,0.011740282053117617,11.982929094215963
4346,20140708T000000,695500,5,2.75,2510,9180,1.0,0,1.0,4.0,1600,910,1975,,3312 181st Pl NE,Redmond,WA 98052,USA,0.36803439762338735,0.08841005082683084,13.452386290345634
4347,20140708T000000,235500,5,2.5,2340,13713,1.0,0,0.0,2.0,1670,670,1967,,30221 8th Ave S,Federal Way,WA 98003,USA,-0.8584734165453444,0.02254993199226859,12.36946619243861
4348,20140708T000000,1570000,4,2.25,2890,18226,3.0,1,4.0,3.0,2890,0,1984,,3227-3399 Mountain View Ave N,Renton,WA 98056,USA,2.6997324052115523,0.21361586369818886,14.266586177324491
4349,20140708T000000,326500,3,1.0,1060,7920,1.0,0,0.0,4.0,1060,0,1968,,4149-4399 19th Ave SW,Seattle,WA 98106,USA,-0.6158381750467474,0.03557878158780156,12.696185227698622
4350,20140708T000000,300000,4,2.5,2200,8065,2.0,0,0.0,3.0,2200,0,1998,,9526 S 221st Pl,Kent,WA 98031,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
4351,20140708T000000,267000,3,1.0,1400,8100,1.5,0,0.0,3.0,1400,0,1944,,11520 36th Ave NE,Seattle,WA 98125,USA,-0.7744842944881377,0.02705991839072231,12.495003937382387
4352,20140708T000000,292600,3,1.5,1520,7123,1.0,0,0.0,4.0,1520,0,1959,,1012 Lynnwood Ave NE,Renton,WA 98056,USA,-0.7062264683083127,0.030725177178037077,12.586561767568162
4353,20140708T000000,362000,5,3.0,1810,3000,2.0,0,0.0,3.0,1810,0,1998,,4519 33rd Ave S,Seattle,WA 98118,USA,-0.5211837676489431,0.04066146467177321,12.799399490807907
4354,20140708T000000,1087500,2,2.0,2360,11340,1.5,0,0.0,3.0,2360,0,1997,,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA,1.4132323610019586,0.14453432600758823,13.899392041944976
4355,20140708T000000,357562,2,1.75,1210,1032,2.0,0,0.0,3.0,1210,0,2014,,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,-0.5330169017343362,0.04002605769919106,12.787064052652976
4356,20140708T000000,789900,3,2.5,3420,25150,1.0,0,0.0,4.0,1750,1670,1987,,14102 SE 42nd St,Bellevue,WA 98006,USA,0.6197351316614923,0.10192569260505405,13.57966163415251
4357,20140708T000000,513000,3,2.5,1810,4592,2.0,0,0.0,3.0,1810,0,1992,,25744 SE 37th St,Issaquah,WA 98029,USA,-0.11856924604138122,0.06228076455007516,13.148031124152906
4358,20140708T000000,336000,3,2.25,2760,10160,1.0,0,0.0,3.0,2760,0,1969,,14213 SE 170th St,Renton,WA 98058,USA,-0.590508122362828,0.036938936215906645,12.724866438945341
4359,20140708T000000,560000,4,2.25,1950,9800,1.0,0,0.0,3.0,1330,620,1968,,12034 NE 67th St,Kirkland,WA 98033,USA,0.006747856710641365,0.06900995060491089,13.235692062711331
4360,20140708T000000,1150000,3,2.5,3830,48743,2.0,0,0.0,3.0,3830,0,1991,,16123 SE 44th Way,Bellevue,WA 98006,USA,1.5798774444487973,0.15348271171880593,13.955272500339433
4361,20140708T000000,410000,4,2.25,2060,7283,1.0,0,0.0,3.0,1220,840,1963,2013.0,15568 11th Ave NE,Shoreline,WA 98155,USA,-0.39320034356177114,0.0475338248979884,12.92391243868049
4362,20140708T000000,371500,3,1.0,1650,6400,1.0,0,0.0,4.0,980,670,1954,,9233 25th Ave SW,Seattle,WA 98106,USA,-0.4958537149650237,0.0420216192998783,12.82530414313995
4363,20140708T000000,368000,4,1.75,2100,11942,1.0,0,0.0,3.0,1030,1070,1964,,5901-5909 17th Ave SW,Seattle,WA 98106,USA,-0.5051858396380466,0.041520509700050105,12.815838217151068
4364,20140708T000000,650000,4,3.0,3720,57499,1.0,0,0.0,3.0,1880,1840,2003,,4316 331st Ave NE,Carnation,WA 98014,USA,0.24671677687408888,0.08189562602906436,13.38472764187182
4365,20140708T000000,308950,4,2.5,1920,8562,2.0,0,2.0,4.0,1920,0,1994,,203 Farrelly St,Enumclaw,WA 98022,USA,-0.6626321144786197,0.03306607488009163,12.640934730489125
4366,20140708T000000,440000,3,2.0,1860,217800,2.0,0,2.0,3.0,1860,0,1998,,9700 174th Ave SE,Renton,WA 98059,USA,-0.31321070350728863,0.05182905003937289,12.994530005894443
4367,20140708T000000,183500,3,1.0,1040,8892,1.0,0,0.0,4.0,800,240,1958,,1028 SW 307th St,Federal Way,WA 98023,USA,-0.997122125973114,0.01510487508053547,12.119969946476761
4368,20140708T000000,630000,2,2.5,2290,3507,2.0,0,0.0,3.0,2290,0,2005,,2598 NE Natalie Way,Issaquah,WA 98029,USA,0.19339035017110054,0.0790321426014747,13.353475098367715
4369,20140708T000000,228950,3,1.75,1200,9085,1.0,0,0.0,4.0,1200,0,1968,,35839 14th Ave SW,Federal Way,WA 98023,USA,-0.8759378212905731,0.02161214116973298,12.341258918085241
4370,20140708T000000,782000,4,3.5,5270,53428,2.0,0,0.0,3.0,3440,1830,2004,,18603 E Spring Lake Dr SE,Renton,WA 98058,USA,0.5986711931138119,0.10079461665115613,13.569610019527449
4371,20140708T000000,245000,3,2.5,1600,2788,2.0,0,0.0,4.0,1600,0,1992,,11539 SE 221st Pl,Kent,WA 98031,USA,-0.8331433638614248,0.02391008662037368,12.409013489526863
4372,20140708T000000,410000,4,2.5,2560,4020,2.0,0,0.0,3.0,2560,0,2006,,27645 236th Ct SE,Maple Valley,WA 98038,USA,-0.39320034356177114,0.0475338248979884,12.92391243868049
4373,20140708T000000,427550,2,1.0,880,4000,1.0,0,0.0,3.0,880,0,1940,,7554 Jones Ave NW,Seattle,WA 98117,USA,-0.34640640412989887,0.05004653160569833,12.965826519584102
4374,20140708T000000,235000,2,1.0,1020,7920,1.0,0,0.0,3.0,1020,0,1939,,1712 S Dawson St,Seattle,WA 98108,USA,-0.8598065772129191,0.02247834490657885,12.367340793126296
4375,20140708T000000,210000,3,2.0,960,9380,1.0,0,0.0,3.0,960,0,1949,,13045 6th Pl SW,Seattle,WA 98146,USA,-0.9264646105916545,0.01889899062209177,12.254862809699606
4376,20140708T000000,485000,4,2.25,1900,7200,1.0,0,0.0,3.0,1370,530,1977,,11042 31st Ave SW,Seattle,WA 98146,USA,-0.19322624342556488,0.05827188775144964,13.091904169919621
4377,20140708T000000,410000,3,2.0,1320,6000,1.5,0,0.0,4.0,1320,0,1920,,2200 S Hanford St,Seattle,WA 98144,USA,-0.39320034356177114,0.0475338248979884,12.92391243868049
4378,20140708T000000,435000,4,2.75,2230,9640,1.0,0,0.0,3.0,1320,910,1998,,13362 3rd Ave NE,Seattle,WA 98125,USA,-0.3265423101830357,0.05111317918247548,12.983101310070822
4379,20140708T000000,300000,3,1.0,1150,7314,1.0,0,0.0,3.0,1150,0,1960,,16940 NE 16th Pl,Bellevue,WA 98008,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
4380,20140708T000000,455000,4,3.5,3440,6000,2.0,0,0.0,4.0,3440,0,2002,,21625 4th Ave S,Normandy Park,WA 98198,USA,-0.2732158834800474,0.05397666261006514,13.028052697933088
4381,20140708T000000,210000,3,1.0,1070,8179,1.0,0,0.0,3.0,1070,0,1949,,11247 11th Ave SW,Seattle,WA 98146,USA,-0.9264646105916545,0.01889899062209177,12.254862809699606
4382,20140708T000000,1050000,4,2.75,2250,3433,1.5,0,0.0,3.0,1500,750,1927,2013.0,2052 Boyer Ave E,Seattle,WA 98112,USA,1.3132453109338555,0.1391652945808576,13.864300722133706
4383,20140708T000000,458400,4,2.5,1910,10300,1.0,0,0.0,3.0,1910,0,1921,1968.0,105 NW 178th St,Shoreline,WA 98177,USA,-0.2641503909405394,0.05446345479275539,13.035497444382667
4384,20140708T000000,390000,3,1.75,1180,16552,1.0,0,0.0,4.0,1180,0,1967,,16714 NE 158th St,Woodinville,WA 98072,USA,-0.44652677026475945,0.044670341470398736,12.873902018105829
4385,20140708T000000,148226,3,1.0,1400,7360,1.0,0,0.0,4.0,1400,0,1968,,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA,-1.0911739447491746,0.010054549359295584,11.906493415053063
4386,20140708T000000,711600,4,3.0,3580,9316,2.5,0,0.0,3.0,2370,1210,1991,,15502 SE 18th St,Bellevue,WA 98007,USA,0.41096217111929295,0.09071515498604052,13.475271234773817
4387,20140708T000000,460000,4,2.5,2620,8331,2.0,0,0.0,3.0,2620,0,1991,,13602 SE 186th Pl,Renton,WA 98058,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
4388,20140708T000000,819000,3,2.75,3176,13391,2.0,0,3.0,4.0,2726,450,1985,,401 S 289th St,Federal Way,WA 98003,USA,0.6973250825143403,0.10609206099219701,13.615839362835207
4389,20140708T000000,613000,2,2.0,1170,1890,1.5,0,1.0,4.0,1170,0,1927,,2425 Westview Dr W,Seattle,WA 98119,USA,0.14806288747356044,0.07659818168802349,13.32612021491835
4390,20140708T000000,412000,3,1.75,1880,5752,1.0,0,0.0,4.0,940,940,1945,,3529 SW Webster St,Seattle,WA 98126,USA,-0.3878677008914723,0.04782017324074737,12.928778628331663
4391,20140708T000000,592350,2,2.0,1570,4665,1.0,0,0.0,3.0,1570,0,2006,,Adair Creek Trail,Redmond,WA 98053,USA,0.09300335190272499,0.07364163504903716,13.291852955382906
4392,20140708T000000,232000,3,1.5,1460,15000,1.0,0,0.0,3.0,1460,0,1966,,31605-31625 51st Ave S,Auburn,WA 98001,USA,-0.8678055412183673,0.022048822392440402,12.354492650648448
4393,20140708T000000,250000,3,1.75,1140,10400,1.0,0,0.0,4.0,1140,0,1983,,1705 Douglas Ct,Milton,WA 98354,USA,-0.8198117571856778,0.024625957477271095,12.429216196844383
4394,20140708T000000,115000,1,2.0,1150,9812,1.0,0,0.0,4.0,1150,0,1962,,34215 40th Ave S,Auburn,WA 98001,USA,-1.179765137430849,0.005297444341040876,11.652687407345388
4395,20140708T000000,1115000,4,2.5,3180,31931,1.0,0,0.0,4.0,2390,790,1978,,3108 142nd Pl NE,Bellevue,WA 98007,USA,1.4865561977185677,0.14847161572052403,13.924364962876357
4396,20140708T000000,585000,4,2.5,2630,6185,2.0,0,0.0,3.0,2630,0,1999,,3505 Monterey Ct NE,Renton,WA 98056,USA,0.07340589008937679,0.07258930488939795,13.279367126213993
4397,20140708T000000,580000,3,2.25,1940,5980,1.0,0,0.0,3.0,1520,420,1987,,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA,0.0600742834136297,0.07187343403250054,13.270783382522602
4398,20140708T000000,165000,1,1.0,850,8050,1.0,0,0.0,2.0,850,0,1906,,3510 S Holly St,Seattle,WA 98118,USA,-1.0464490706733782,0.012456152910015032,12.013700752882718
4399,20140708T000000,430000,3,2.0,1550,6039,1.0,0,0.0,5.0,830,720,1942,,6537 36th Ave SW,Seattle,WA 98126,USA,-0.3398739168587828,0.050397308325578066,12.971540487669746
4400,20140708T000000,383000,3,2.25,2090,15000,1.0,0,0.0,3.0,2090,0,1961,,608 Riverside Dr SE,North Bend,WA 98045,USA,-0.4651910196108054,0.043668122270742356,12.855790268162783
4401,20140708T000000,1195000,4,3.5,3960,6654,2.0,0,0.0,3.0,2850,1110,2006,,2905 25th Ave W,Seattle,WA 98199,USA,1.699861904530521,0.15992554943088266,13.993656743347747
4402,20140708T000000,201500,3,1.0,1320,5000,1.5,0,0.0,3.0,1320,0,1912,,4207 SW Manning St,Seattle,WA 98116,USA,-0.9491283419404245,0.01768201016536617,12.213544660368875
4403,20140708T000000,690000,4,2.5,3220,35400,2.0,0,0.0,3.0,3220,0,1991,,16831 NE 176th St,Woodinville,WA 98072,USA,0.3533696302800655,0.08762259288424369,13.444446876573442
4404,20140708T000000,325000,2,1.0,800,7260,1.0,0,0.0,3.0,800,0,1953,,7354 27th Ave SW,Seattle,WA 98126,USA,-0.6198376570494716,0.03536402033073233,12.691580461311874
4405,20140708T000000,375000,3,1.75,1660,9673,1.0,0,0.0,3.0,1130,530,1976,,13300 NE 186th St,Woodinville,WA 98072,USA,-0.4865215902920007,0.04252272889970649,12.834681304952548
4406,20140708T000000,600000,4,2.5,2250,11370,2.0,0,0.0,3.0,2250,0,1991,,12362 76th Ct NE,Kirkland,WA 98034,USA,0.11340071011661804,0.0747369174600902,13.304684934198283
4407,20140708T000000,340000,3,2.25,2120,13090,1.0,0,0.0,3.0,2120,0,1997,,1310 G St SE,Auburn,WA 98002,USA,-0.5798428370222303,0.037511632901424584,12.736700896592344
4408,20140708T000000,336000,4,2.5,2530,8169,2.0,0,0.0,3.0,2530,0,1993,,37654 18th Pl S,Federal Way,WA 98003,USA,-0.590508122362828,0.036938936215906645,12.724866438945341
4409,20140708T000000,890000,4,2.75,2310,4020,3.0,0,0.0,5.0,2310,0,1979,,1602 32nd Ave,Seattle,WA 98122,USA,0.8866338973099489,0.11625742716014031,13.698976741708323
4410,20140708T000000,415000,4,1.75,1920,7700,2.0,0,0.0,4.0,1920,0,1970,,7209 SE 70th St,Newcastle,WA 98056,USA,-0.37986873688602407,0.048249695754885816,12.936033799212835
4411,20140708T000000,255000,3,1.75,1550,9720,1.0,0,0.0,3.0,1050,500,1976,,22821 SE 288th St,Black Diamond,WA 98010,USA,-0.8064801505099307,0.025341828334168516,12.449018824140563
4412,20140708T000000,530000,2,2.5,1785,779,2.0,0,0.0,3.0,1595,190,1975,,1600-1718 107th Ave SE,Bellevue,WA 98004,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
4413,20140708T000000,468000,3,1.5,1830,9848,1.0,0,0.0,5.0,1830,0,1962,,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA,-0.23855370612310497,0.055837926837998424,13.056223574899784
4414,20140708T000000,970000,5,2.75,3500,5040,2.0,0,2.0,3.0,2950,550,1927,2007.0,5433 37th Ave SW,Seattle,WA 98126,USA,1.0999396041219023,0.12771136087049897,13.785051350479566
4415,20140708T000000,599000,3,2.0,2560,14680,1.0,0,0.0,3.0,1330,1230,1987,,16604 NE 42nd Ct,Redmond,WA 98052,USA,0.11073438878146862,0.07459374328871073,13.303016877097587
4416,20140708T000000,399500,4,1.75,1360,4840,1.5,0,0.0,4.0,1360,0,1928,,5048 35th Ave SW,Seattle,WA 98126,USA,-0.42119671758084004,0.04603049609850383,12.897969044188466
4417,20140708T000000,2458000,4,5.25,6500,14986,2.0,0,0.0,3.0,5180,1320,2001,,2205 78th Ave NE,Medina,WA 98039,USA,5.067425750824234,0.34075452788316984,14.714858569108117
4418,20140708T000000,1205000,4,3.5,3150,5500,2.0,0,0.0,3.0,3150,0,2014,,4908 32nd Ave NE,Seattle,WA 98105,USA,1.7265251178820151,0.1613572911446775,14.001990124906893
4419,20140708T000000,325000,2,1.0,810,4080,1.0,0,0.0,4.0,810,0,1941,,3620 SW Holden St,Seattle,WA 98126,USA,-0.6198376570494716,0.03536402033073233,12.691580461311874
4420,20140708T000000,1135250,5,4.0,7320,217800,2.0,0,0.0,3.0,7320,0,1992,,19100 SE 174th St,Renton,WA 98058,USA,1.5405492047553433,0.15137089269095855,13.942363448960197
4421,20140708T000000,568000,4,1.75,2790,17476,1.0,0,2.0,3.0,1450,1340,1956,,2714 SW 164th Pl,Burien,WA 98166,USA,0.028078427391836698,0.07015534397594675,13.249876697703288
4422,20140708T000000,517000,2,1.5,1920,3408,1.0,0,0.0,4.0,960,960,1912,,1103 26th Ave,Seattle,WA 98122,USA,-0.10790396070078355,0.0628534612355931,13.155798153490567
4423,20140708T000000,469950,4,2.75,2530,14178,2.0,0,0.0,3.0,2530,0,1997,,15200 287th Ave NE,Duvall,WA 98019,USA,-0.23335437951956362,0.056117116472188415,13.060381585048447
4424,20140708T000000,1675000,3,2.5,3490,8343,2.0,1,4.0,4.0,2150,1340,1939,1991.0,Burke-Gilman Trail,Seattle,WA 98125,USA,2.979696145402241,0.22864915169303457,14.331323723241304
4425,20140708T000000,2180000,6,2.75,4710,11000,2.0,0,3.0,3.0,3690,1020,1931,,4530 51st Ave NE,Seattle,WA 98105,USA,4.326188419652697,0.30095210823967355,14.594835434765272
4426,20140708T000000,623000,3,1.75,2050,16313,1.0,0,0.0,2.0,2050,0,1973,,4009 97th Ave SE,Mercer Island,WA 98040,USA,0.17472610082505463,0.07802992340181832,13.34230179776959
4427,20140708T000000,720000,4,2.25,2410,8400,2.0,0,0.0,5.0,2410,0,1965,,16451 NE 18th St,Bellevue,WA 98008,USA,0.433359270334548,0.09191781802562818,13.487006490992238
